OrderID,PurchaseDate,DeliveryDate,Vendor,Product,Category,Location,Quantity,UnitPrice,OrderStatus,PaymentStatus,PaymentTerms,DeliveryDays,TotalCost,IsOnTime
ORD1588,1/25/2023,2/3/2023,Delta Traders,Product_49,Machinery,Canada,38,229.42,Shipped,Paid,Upon Delivery,9,8717.96,FALSE
ORD1589,7/1/2022,7/9/2022,Beta Corp,Product_23,Furniture,Australia,12,260.97,Delivered,Paid,Upon Delivery,8,3131.64,FALSE
ORD1590,1/31/2023,2/10/2023,Beta Corp,Product_47,Electronics,France,45,382.99,Delivered,Paid,Net 30,10,17234.55,FALSE
ORD1591,12/26/2023,12/31/2023,Alpha Supplies,Product_32,Office Supplies,France,17,226.43,Shipped,Paid,Upon Delivery,5,3849.31,TRUE
ORD1592,2/13/2023,2/18/2023,Eta Logistics,Product_47,Office Supplies,Australia,80,395.98,Delivered,Overdue,Net 30,5,31678.4,TRUE
ORD1593,9/15/2023,9/24/2023,Theta Tech,Product_33,Office Supplies,Russia,35,311.08,Pending,Paid,Net 60,9,10887.8,FALSE
ORD1594,12/31/2022,1/8/2023,Theta Tech,Product_46,Machinery,France,66,60.98,Pending,Unpaid,Upon Delivery,8,4024.68,FALSE
ORD1595,11/11/2022,11/18/2022,Alpha Supplies,Product_5,Furniture,Germany,75,82.38,Delivered,Paid,Net 30,7,6178.5,TRUE
ORD1596,8/16/2022,8/21/2022,Delta Traders,Product_43,Office Supplies,Japan,41,221.33,Shipped,Paid,Net 60,5,9074.53,TRUE
ORD1597,6/19/2022,6/26/2022,Eta Logistics,Product_48,Office Supplies,Japan,67,201.46,Pending,Paid,Net 30,7,13497.82,TRUE
ORD1598,3/7/2024,3/17/2024,Alpha Supplies,Product_34,Office Supplies,France,29,373.05,Delivered,Paid,Net 60,10,10818.45,FALSE
ORD1599,10/22/2022,10/27/2022,Alpha Supplies,Product_40,Machinery,Russia,18,292.46,Shipped,Paid,Upon Delivery,5,5264.28,TRUE
ORD1600,1/10/2024,1/15/2024,Beta Corp,Product_11,Electronics,India,20,197.13,Delivered,Paid,Net 30,5,3942.6,TRUE
ORD1601,10/23/2022,10/29/2022,Alpha Supplies,Product_50,Electronics,Russia,14,89.53,Delivered,Paid,Upon Delivery,6,1253.42,TRUE
ORD1602,7/9/2022,7/14/2022,Delta Traders,Product_3,Electronics,Canada,34,117.28,Pending,Unpaid,Net 30,5,3987.52,TRUE
ORD1603,3/25/2024,3/29/2024,Alpha Supplies,Product_33,Office Supplies,Germany,49,289.87,Shipped,Paid,Net 60,4,14203.63,TRUE
ORD1604,7/26/2023,8/3/2023,Beta Corp,Product_11,Office Supplies,Russia,54,214.6,Canceled,Unpaid,Net 30,8,11588.4,FALSE
ORD1605,9/9/2023,9/17/2023,Delta Traders,Product_16,Office Supplies,Australia,31,259.89,Canceled,Paid,Net 30,8,8056.59,FALSE
ORD1606,7/25/2023,8/1/2023,Alpha Supplies,Product_18,Office Supplies,Germany,58,89.49,Canceled,Paid,Upon Delivery,7,5190.42,TRUE
ORD1607,3/9/2022,3/19/2022,Beta Corp,Product_30,Office Supplies,Japan,42,333.14,Delivered,Unpaid,Upon Delivery,10,13991.88,FALSE
ORD1608,7/6/2022,7/11/2022,Delta Traders,Product_48,Furniture,Germany,58,427.01,Shipped,Paid,Upon Delivery,5,24766.58,TRUE
ORD1609,12/14/2022,12/18/2022,Delta Traders,Product_10,Electronics,Australia,82,132.68,Shipped,Unpaid,Net 60,4,10879.76,TRUE
ORD1610,12/16/2022,12/23/2022,Alpha Supplies,Product_18,Electronics,France,30,248.3,Delivered,Unpaid,Upon Delivery,7,7449,TRUE
ORD1611,1/7/2022,1/13/2022,Eta Logistics,Product_38,Electronics,Australia,25,487.89,Delivered,Paid,Net 30,6,12197.25,TRUE
ORD1612,11/25/2022,12/2/2022,Beta Corp,Product_19,Electronics,Australia,63,169.95,Shipped,Unpaid,Net 60,7,10706.85,TRUE
ORD1613,6/8/2022,6/15/2022,Delta Traders,Product_36,Office Supplies,France,19,299.55,Shipped,Paid,Upon Delivery,7,5691.45,TRUE
ORD1614,6/14/2023,6/19/2023,Delta Traders,Product_13,Electronics,France,72,49.65,Shipped,Unpaid,Net 30,5,3574.8,TRUE
ORD1615,4/23/2022,4/29/2022,Eta Logistics,Product_46,Office Supplies,France,92,304.98,Shipped,Unpaid,Net 30,6,28058.16,TRUE
ORD1616,12/28/2022,1/4/2023,Beta Corp,Product_3,Electronics,France,8,49.37,Pending,Unpaid,Net 60,7,394.96,TRUE
ORD1617,9/4/2022,9/8/2022,Alpha Supplies,Product_10,Office Supplies,France,95,479.82,Pending,Paid,Net 30,4,45582.9,TRUE
ORD1618,5/12/2022,5/16/2022,Beta Corp,Product_38,Electronics,Australia,3,359.25,Pending,Paid,Upon Delivery,4,1077.75,TRUE
ORD1619,2/4/2022,2/12/2022,Theta Tech,Product_1,Machinery,Canada,67,395.14,Delivered,Paid,Net 30,8,26474.38,FALSE
ORD1620,9/8/2022,9/14/2022,Theta Tech,Product_27,Office Supplies,Canada,86,353.53,Canceled,Overdue,Upon Delivery,6,30403.58,TRUE
ORD1621,2/10/2023,2/16/2023,Beta Corp,Product_46,Electronics,Russia,81,296.92,Pending,Paid,Upon Delivery,6,24050.52,TRUE
ORD1622,9/29/2023,10/7/2023,Eta Logistics,Product_8,Machinery,Canada,17,227.71,Pending,Paid,Net 60,8,3871.07,FALSE
ORD1623,4/21/2022,4/28/2022,Alpha Supplies,Product_46,Furniture,Japan,14,429.89,Pending,Paid,Net 30,7,6018.46,TRUE
ORD1624,8/6/2023,8/12/2023,Beta Corp,Product_42,Office Supplies,Canada,9,478.63,Delivered,Paid,Net 60,6,4307.67,TRUE
ORD1625,3/24/2023,3/28/2023,Theta Tech,Product_17,Furniture,Australia,62,252.02,Delivered,Paid,Net 60,4,15625.24,TRUE
ORD1626,7/10/2022,7/14/2022,Beta Corp,Product_9,Office Supplies,France,94,466.11,Delivered,Unpaid,Net 60,4,43814.34,TRUE
ORD1627,5/11/2023,5/16/2023,Theta Tech,Product_6,Office Supplies,France,21,293.75,Delivered,Paid,Upon Delivery,5,6168.75,TRUE
ORD1628,4/23/2023,4/29/2023,Alpha Supplies,Product_43,Machinery,India,76,271.5,Delivered,Paid,Upon Delivery,6,20634,TRUE
ORD1629,3/21/2024,3/28/2024,Theta Tech,Product_25,Office Supplies,India,37,229.97,Shipped,Paid,Upon Delivery,7,8508.89,TRUE
ORD1630,11/3/2023,11/11/2023,Alpha Supplies,Product_39,Electronics,India,96,108.6,Delivered,Unpaid,Upon Delivery,8,10425.6,FALSE
ORD1631,4/30/2023,5/8/2023,Theta Tech,Product_49,Office Supplies,Australia,11,6.84,Delivered,Paid,Net 30,8,75.24,FALSE
ORD1632,12/18/2022,12/25/2022,Beta Corp,Product_28,Office Supplies,Japan,20,124.55,Pending,Paid,Net 30,7,2491,TRUE
ORD1633,3/16/2024,3/26/2024,Theta Tech,Product_33,Electronics,Canada,35,257.31,Pending,Paid,Upon Delivery,10,9005.85,FALSE
ORD1634,7/20/2023,7/29/2023,Eta Logistics,Product_37,Office Supplies,Australia,53,193.08,Delivered,Paid,Upon Delivery,9,10233.24,FALSE
ORD1635,6/12/2022,6/17/2022,Theta Tech,Product_9,Electronics,Russia,47,227,Canceled,Unpaid,Net 30,5,10669,TRUE
ORD1636,1/8/2024,1/16/2024,Eta Logistics,Product_18,Machinery,France,75,490.42,Canceled,Paid,Net 60,8,36781.5,FALSE
ORD1637,10/15/2022,10/21/2022,Beta Corp,Product_21,Office Supplies,India,52,178.38,Delivered,Unpaid,Net 60,6,9275.76,TRUE
ORD1638,8/9/2022,8/14/2022,Eta Logistics,Product_2,Electronics,Germany,8,228.83,Delivered,Paid,Upon Delivery,5,1830.64,TRUE
ORD1639,5/2/2022,5/8/2022,Eta Logistics,Product_43,Office Supplies,Russia,4,71.09,Shipped,Paid,Net 60,6,284.36,TRUE
ORD1640,12/20/2022,12/30/2022,Beta Corp,Product_38,Machinery,India,27,28.74,Shipped,Paid,Upon Delivery,10,775.98,FALSE
ORD1641,1/27/2022,1/31/2022,Alpha Supplies,Product_40,Furniture,Japan,44,388.83,Pending,Paid,Upon Delivery,4,17108.52,TRUE
ORD1642,2/18/2024,2/23/2024,Beta Corp,Product_36,Machinery,Russia,40,287.49,Delivered,Unpaid,Upon Delivery,5,11499.6,TRUE
ORD1643,4/1/2022,4/9/2022,Eta Logistics,Product_50,Electronics,Australia,47,381.55,Delivered,Paid,Net 30,8,17932.85,FALSE
ORD1644,7/14/2023,7/19/2023,Delta Traders,Product_43,Electronics,Canada,94,79.18,Pending,Unpaid,Net 60,5,7442.92,TRUE
ORD1645,12/12/2023,12/17/2023,Eta Logistics,Product_37,Electronics,France,44,288.06,Delivered,Paid,Net 30,5,12674.64,TRUE
ORD1646,1/11/2022,1/16/2022,Delta Traders,Product_15,Office Supplies,Japan,48,130.55,Delivered,Paid,Net 60,5,6266.4,TRUE
ORD1647,1/1/2024,1/10/2024,Delta Traders,Product_28,Office Supplies,Japan,91,117.89,Pending,Paid,Net 30,9,10727.99,FALSE
ORD1648,11/13/2022,11/18/2022,Eta Logistics,Product_18,Office Supplies,Germany,85,10.71,Delivered,Paid,Net 30,5,910.35,TRUE
ORD1649,5/11/2022,5/17/2022,Alpha Supplies,Product_34,Office Supplies,Russia,52,69.52,Canceled,Paid,Upon Delivery,6,3615.04,TRUE
ORD1650,2/8/2024,2/12/2024,Alpha Supplies,Product_22,Office Supplies,Germany,84,158.09,Shipped,Overdue,Upon Delivery,4,13279.56,TRUE
ORD1651,2/21/2023,3/3/2023,Theta Tech,Product_11,Machinery,Canada,68,62.85,Delivered,Paid,Net 30,10,4273.8,FALSE
ORD1652,3/25/2023,4/1/2023,Delta Traders,Product_13,Office Supplies,India,11,493,Shipped,Unpaid,Net 60,7,5423,TRUE
ORD1653,4/6/2022,4/11/2022,Alpha Supplies,Product_4,Furniture,Canada,77,157.77,Delivered,Overdue,Net 60,5,12148.29,TRUE
ORD1654,8/6/2022,8/14/2022,Eta Logistics,Product_22,Electronics,India,73,69.51,Shipped,Paid,Upon Delivery,8,5074.23,FALSE
ORD1655,9/23/2022,9/28/2022,Delta Traders,Product_7,Machinery,Germany,4,103.55,Delivered,Paid,Upon Delivery,5,414.2,TRUE
ORD1656,11/24/2023,12/2/2023,Delta Traders,Product_43,Electronics,France,76,295.91,Delivered,Paid,Net 60,8,22489.16,FALSE
ORD1657,7/25/2023,7/31/2023,Delta Traders,Product_24,Office Supplies,Canada,73,36.7,Pending,Paid,Net 60,6,2679.1,TRUE
ORD1658,8/31/2023,9/8/2023,Theta Tech,Product_4,Machinery,Germany,77,431.9,Delivered,Paid,Net 60,8,33256.3,FALSE
ORD1659,3/22/2024,3/29/2024,Theta Tech,Product_28,Electronics,Russia,48,480.94,Shipped,Paid,Upon Delivery,7,23085.12,TRUE
ORD1660,2/4/2023,2/8/2023,Beta Corp,Product_15,Furniture,Germany,26,127.14,Delivered,Paid,Net 60,4,3305.64,TRUE
ORD1661,5/8/2022,5/16/2022,Beta Corp,Product_1,Office Supplies,Germany,77,227.8,Delivered,Paid,Upon Delivery,8,17540.6,FALSE
ORD1662,6/16/2023,6/24/2023,Beta Corp,Product_3,Office Supplies,Australia,39,15.96,Pending,Paid,Net 30,8,622.44,FALSE
ORD1663,6/28/2022,7/2/2022,Theta Tech,Product_14,Furniture,Canada,92,322.15,Delivered,Paid,Net 30,4,29637.8,TRUE
ORD1664,2/27/2024,3/5/2024,Beta Corp,Product_38,Furniture,France,58,209.89,Delivered,Paid,Net 30,7,12173.62,TRUE
ORD1665,12/5/2023,12/10/2023,Beta Corp,Product_50,Electronics,France,19,138.68,Pending,Paid,Net 60,5,2634.92,TRUE
ORD1666,10/18/2022,10/26/2022,Delta Traders,Product_1,Office Supplies,Australia,88,107.38,Canceled,Paid,Upon Delivery,8,9449.44,FALSE
ORD1667,1/20/2022,1/24/2022,Delta Traders,Product_38,Office Supplies,India,83,328.74,Shipped,Paid,Net 60,4,27285.42,TRUE
ORD1668,6/2/2022,6/8/2022,Theta Tech,Product_38,Office Supplies,Japan,77,211.03,Shipped,Paid,Upon Delivery,6,16249.31,TRUE
ORD1669,10/2/2023,10/6/2023,Delta Traders,Product_21,Electronics,India,77,93.93,Delivered,Unpaid,Net 60,4,7232.61,TRUE
ORD1670,1/14/2024,1/20/2024,Delta Traders,Product_48,Machinery,France,58,346.11,Canceled,Unpaid,Net 30,6,20074.38,TRUE
ORD1671,1/8/2024,1/15/2024,Delta Traders,Product_29,Machinery,Germany,28,284.71,Delivered,Paid,Upon Delivery,7,7971.88,TRUE
ORD1672,2/16/2022,2/21/2022,Eta Logistics,Product_5,Electronics,Australia,66,430.04,Pending,Unpaid,Net 60,5,28382.64,TRUE
ORD1673,5/15/2022,5/19/2022,Beta Corp,Product_49,Machinery,Russia,10,63.15,Delivered,Paid,Upon Delivery,4,631.5,TRUE
ORD1674,7/13/2023,7/23/2023,Theta Tech,Product_10,Furniture,Canada,86,393.9,Shipped,Paid,Upon Delivery,10,33875.4,FALSE
ORD1675,7/25/2022,8/4/2022,Alpha Supplies,Product_28,Machinery,Canada,77,338.39,Canceled,Paid,Net 60,10,26056.03,FALSE
ORD1676,2/5/2022,2/14/2022,Alpha Supplies,Product_21,Machinery,Canada,58,61.93,Shipped,Paid,Net 60,9,3591.94,FALSE
ORD1677,1/14/2024,1/22/2024,Theta Tech,Product_50,Electronics,Germany,73,348.94,Shipped,Paid,Upon Delivery,8,25472.62,FALSE
ORD1678,12/9/2022,12/16/2022,Delta Traders,Product_7,Electronics,Russia,97,223.57,Shipped,Paid,Upon Delivery,7,21686.29,TRUE
ORD1679,1/13/2024,1/17/2024,Alpha Supplies,Product_3,Machinery,Australia,14,472.77,Shipped,Paid,Net 30,4,6618.78,TRUE
ORD1680,9/20/2023,9/30/2023,Eta Logistics,Product_45,Office Supplies,Australia,84,75.1,Delivered,Paid,Upon Delivery,10,6308.4,FALSE
ORD1681,12/28/2023,1/5/2024,Delta Traders,Product_47,Machinery,Canada,15,323.2,Delivered,Unpaid,Net 30,8,4848,FALSE
ORD1682,1/22/2023,2/1/2023,Eta Logistics,Product_20,Electronics,Russia,96,194.08,Delivered,Overdue,Net 30,10,18631.68,FALSE
ORD1683,12/12/2023,12/16/2023,Theta Tech,Product_19,Electronics,Russia,33,478.62,Delivered,Paid,Net 30,4,15794.46,TRUE
ORD1684,4/29/2022,5/5/2022,Eta Logistics,Product_35,Electronics,Russia,17,168.34,Pending,Paid,Upon Delivery,6,2861.78,TRUE
ORD1685,4/8/2022,4/12/2022,Eta Logistics,Product_4,Electronics,France,24,481.28,Pending,Overdue,Net 30,4,11550.72,TRUE
ORD1686,11/20/2022,11/29/2022,Beta Corp,Product_5,Furniture,France,30,451.24,Pending,Overdue,Upon Delivery,9,13537.2,FALSE
ORD1687,2/11/2022,2/15/2022,Theta Tech,Product_1,Electronics,Canada,62,138.84,Shipped,Paid,Upon Delivery,4,8608.08,TRUE
ORD1688,8/18/2022,8/22/2022,Eta Logistics,Product_4,Furniture,Russia,13,402.75,Shipped,Paid,Net 60,4,5235.75,TRUE
ORD1689,5/8/2023,5/17/2023,Delta Traders,Product_12,Furniture,Japan,62,497.82,Delivered,Paid,Upon Delivery,9,30864.84,FALSE
ORD1690,7/29/2022,8/5/2022,Alpha Supplies,Product_27,Electronics,Russia,47,130.07,Delivered,Paid,Upon Delivery,7,6113.29,TRUE
ORD1691,8/13/2023,8/17/2023,Delta Traders,Product_42,Office Supplies,Australia,16,221.2,Delivered,Unpaid,Net 30,4,3539.2,TRUE
ORD1692,8/22/2022,8/31/2022,Alpha Supplies,Product_23,Office Supplies,Australia,66,262.49,Delivered,Overdue,Upon Delivery,9,17324.34,FALSE
ORD1693,4/7/2023,4/15/2023,Theta Tech,Product_25,Electronics,Canada,81,150.99,Canceled,Paid,Upon Delivery,8,12230.19,FALSE
ORD1694,2/10/2023,2/16/2023,Eta Logistics,Product_21,Machinery,Japan,96,12.56,Pending,Paid,Net 60,6,1205.76,TRUE
ORD1695,7/31/2023,8/6/2023,Eta Logistics,Product_24,Office Supplies,Russia,43,113.96,Pending,Paid,Net 60,6,4900.28,TRUE
ORD1696,6/10/2022,6/14/2022,Beta Corp,Product_25,Office Supplies,India,8,144.56,Shipped,Unpaid,Net 30,4,1156.48,TRUE
ORD1697,8/6/2022,8/13/2022,Eta Logistics,Product_45,Machinery,Japan,3,224.58,Shipped,Paid,Net 30,7,673.74,TRUE
ORD1698,9/10/2023,9/17/2023,Delta Traders,Product_46,Office Supplies,Canada,12,89.7,Delivered,Unpaid,Net 60,7,1076.4,TRUE
ORD1699,12/7/2023,12/15/2023,Alpha Supplies,Product_32,Office Supplies,Australia,84,437.26,Canceled,Unpaid,Net 60,8,36729.84,FALSE
ORD1700,10/19/2022,10/23/2022,Delta Traders,Product_32,Furniture,India,16,353.93,Delivered,Paid,Upon Delivery,4,5662.88,TRUE
ORD1701,10/20/2023,10/26/2023,Delta Traders,Product_5,Office Supplies,Australia,78,47.17,Delivered,Paid,Net 30,6,3679.26,TRUE
ORD1702,3/15/2023,3/22/2023,Eta Logistics,Product_36,Machinery,France,80,326.8,Delivered,Overdue,Net 30,7,26144,TRUE
ORD1703,3/27/2023,3/31/2023,Alpha Supplies,Product_46,Office Supplies,Canada,59,328.56,Delivered,Paid,Upon Delivery,4,19385.04,TRUE
ORD1704,1/26/2023,2/5/2023,Beta Corp,Product_42,Electronics,Canada,49,478.33,Delivered,Paid,Upon Delivery,10,23438.17,FALSE
ORD1705,12/10/2023,12/17/2023,Alpha Supplies,Product_49,Office Supplies,Russia,63,6.5,Delivered,Paid,Net 30,7,409.5,TRUE
ORD1706,7/1/2023,7/10/2023,Delta Traders,Product_42,Furniture,Russia,62,127.73,Pending,Paid,Net 60,9,7919.26,FALSE
ORD1707,11/13/2022,11/23/2022,Theta Tech,Product_39,Electronics,France,49,464.26,Canceled,Paid,Net 60,10,22748.74,FALSE
ORD1708,9/17/2023,9/24/2023,Eta Logistics,Product_16,Electronics,India,51,466.41,Delivered,Unpaid,Upon Delivery,7,23786.91,TRUE
ORD1709,9/29/2022,10/5/2022,Theta Tech,Product_33,Machinery,Germany,33,361.69,Delivered,Paid,Net 30,6,11935.77,TRUE
ORD1710,8/26/2022,8/31/2022,Theta Tech,Product_49,Machinery,Japan,30,384.05,Shipped,Paid,Upon Delivery,5,11521.5,TRUE
ORD1711,12/28/2023,1/7/2024,Theta Tech,Product_21,Office Supplies,Germany,59,50.28,Delivered,Paid,Net 60,10,2966.52,FALSE
ORD1712,3/9/2022,3/17/2022,Theta Tech,Product_9,Office Supplies,Germany,76,259.37,Shipped,Paid,Net 60,8,19712.12,FALSE
ORD1713,2/28/2024,3/7/2024,Beta Corp,Product_6,Electronics,Canada,15,119.63,Pending,Unpaid,Upon Delivery,8,1794.45,FALSE
ORD1714,2/28/2023,3/6/2023,Delta Traders,Product_45,Electronics,Japan,82,94.7,Delivered,Unpaid,Net 60,6,7765.4,TRUE
ORD1715,5/6/2022,5/13/2022,Alpha Supplies,Product_35,Electronics,Canada,92,406.1,Delivered,Paid,Net 30,7,37361.2,TRUE
ORD1716,1/28/2022,2/1/2022,Eta Logistics,Product_39,Machinery,Japan,23,71.84,Delivered,Paid,Upon Delivery,4,1652.32,TRUE
ORD1717,6/30/2023,7/7/2023,Alpha Supplies,Product_22,Electronics,Australia,78,236.98,Delivered,Paid,Upon Delivery,7,18484.44,TRUE
ORD1718,5/4/2022,5/10/2022,Theta Tech,Product_41,Electronics,Canada,94,469.6,Delivered,Paid,Upon Delivery,6,44142.4,TRUE
ORD1719,2/8/2023,2/16/2023,Theta Tech,Product_5,Office Supplies,Canada,97,96.99,Pending,Unpaid,Net 60,8,9408.03,FALSE
ORD1720,10/24/2022,10/31/2022,Alpha Supplies,Product_42,Office Supplies,Canada,45,489.11,Delivered,Overdue,Net 30,7,22009.95,TRUE
ORD1721,8/6/2023,8/14/2023,Delta Traders,Product_23,Furniture,India,62,497.17,Pending,Unpaid,Upon Delivery,8,30824.54,FALSE
ORD1722,7/20/2023,7/30/2023,Alpha Supplies,Product_17,Electronics,France,79,280.03,Pending,Paid,Upon Delivery,10,22122.37,FALSE
ORD1723,5/14/2022,5/18/2022,Alpha Supplies,Product_12,Furniture,Canada,71,89.22,Delivered,Paid,Net 60,4,6334.62,TRUE
ORD1724,1/11/2022,1/21/2022,Delta Traders,Product_23,Machinery,Russia,15,161.47,Delivered,Paid,Net 30,10,2422.05,FALSE
ORD1725,2/13/2023,2/21/2023,Eta Logistics,Product_16,Office Supplies,Russia,46,215.12,Delivered,Unpaid,Upon Delivery,8,9895.52,FALSE
ORD1726,5/4/2022,5/12/2022,Beta Corp,Product_3,Office Supplies,Japan,64,158.12,Delivered,Paid,Net 60,8,10119.68,FALSE
ORD1727,2/7/2023,2/12/2023,Theta Tech,Product_30,Electronics,Australia,46,143.91,Canceled,Overdue,Upon Delivery,5,6619.86,TRUE
ORD1728,5/5/2023,5/10/2023,Delta Traders,Product_22,Office Supplies,France,56,486.25,Delivered,Paid,Net 60,5,27230,TRUE
ORD1729,1/7/2022,1/17/2022,Beta Corp,Product_9,Office Supplies,India,44,80.92,Canceled,Paid,Net 30,10,3560.48,FALSE
ORD1730,12/26/2023,1/4/2024,Alpha Supplies,Product_29,Electronics,Japan,75,368,Delivered,Paid,Net 60,9,27600,FALSE
ORD1731,2/21/2023,3/3/2023,Theta Tech,Product_47,Electronics,Russia,29,5.2,Delivered,Paid,Upon Delivery,10,150.8,FALSE
ORD1732,1/23/2024,1/28/2024,Theta Tech,Product_37,Furniture,France,95,300.11,Pending,Paid,Upon Delivery,5,28510.45,TRUE
ORD1733,5/28/2023,6/5/2023,Theta Tech,Product_23,Office Supplies,France,62,458.39,Canceled,Unpaid,Net 60,8,28420.18,FALSE
ORD1734,9/20/2022,9/26/2022,Beta Corp,Product_13,Electronics,Australia,89,147.53,Delivered,Paid,Net 30,6,13130.17,TRUE
ORD1735,4/17/2022,4/27/2022,Beta Corp,Product_32,Furniture,France,52,96.84,Delivered,Paid,Net 30,10,5035.68,FALSE
ORD1736,2/14/2023,2/22/2023,Beta Corp,Product_46,Electronics,Canada,54,327.58,Pending,Paid,Upon Delivery,8,17689.32,FALSE
ORD1737,11/2/2022,11/8/2022,Eta Logistics,Product_47,Furniture,France,88,357.74,Delivered,Paid,Upon Delivery,6,31481.12,TRUE
ORD1738,1/7/2022,1/13/2022,Theta Tech,Product_48,Furniture,Australia,57,345.58,Delivered,Paid,Net 60,6,19698.06,TRUE
ORD1739,3/14/2024,3/19/2024,Beta Corp,Product_23,Electronics,Japan,83,163.06,Pending,Unpaid,Net 60,5,13533.98,TRUE
ORD1740,1/13/2022,1/23/2022,Delta Traders,Product_45,Machinery,Australia,66,129.84,Delivered,Paid,Net 60,10,8569.44,FALSE
ORD1741,1/21/2024,1/28/2024,Alpha Supplies,Product_17,Machinery,India,22,478.18,Pending,Paid,Net 30,7,10519.96,TRUE
ORD1742,3/22/2023,3/26/2023,Delta Traders,Product_40,Office Supplies,Australia,20,462.03,Pending,Paid,Net 30,4,9240.6,TRUE
ORD1743,1/31/2023,2/5/2023,Beta Corp,Product_21,Machinery,Russia,33,231.37,Canceled,Unpaid,Upon Delivery,5,7635.21,TRUE
ORD1744,9/12/2023,9/17/2023,Delta Traders,Product_2,Furniture,Canada,72,423.87,Canceled,Paid,Upon Delivery,5,30518.64,TRUE
ORD1745,8/17/2022,8/24/2022,Delta Traders,Product_37,Office Supplies,Russia,25,228.9,Pending,Paid,Upon Delivery,7,5722.5,TRUE
ORD1746,2/15/2024,2/19/2024,Beta Corp,Product_6,Electronics,Japan,46,215.07,Pending,Paid,Net 60,4,9893.22,TRUE
ORD1747,4/1/2022,4/9/2022,Eta Logistics,Product_44,Office Supplies,Germany,73,82.6,Shipped,Paid,Net 30,8,6029.8,FALSE
ORD1748,4/1/2023,4/10/2023,Beta Corp,Product_18,Furniture,Japan,98,216.07,Delivered,Paid,Upon Delivery,9,21174.86,FALSE
ORD1749,10/14/2022,10/24/2022,Alpha Supplies,Product_30,Furniture,Canada,57,271.02,Delivered,Paid,Upon Delivery,10,15448.14,FALSE
ORD1750,6/26/2023,7/5/2023,Beta Corp,Product_22,Office Supplies,France,87,16.14,Canceled,Paid,Upon Delivery,9,1404.18,FALSE
ORD1751,7/15/2023,7/23/2023,Theta Tech,Product_33,Electronics,Australia,5,224.84,Pending,Overdue,Upon Delivery,8,1124.2,FALSE
ORD1752,5/31/2023,6/5/2023,Theta Tech,Product_30,Electronics,Germany,55,391.77,Delivered,Unpaid,Upon Delivery,5,21547.35,TRUE
ORD1753,5/26/2022,5/30/2022,Eta Logistics,Product_17,Furniture,Canada,61,341.62,Shipped,Unpaid,Upon Delivery,4,20838.82,TRUE
ORD1754,9/2/2023,9/7/2023,Alpha Supplies,Product_43,Electronics,Russia,89,319.4,Delivered,Paid,Net 30,5,28426.6,TRUE
ORD1755,10/27/2022,11/2/2022,Theta Tech,Product_32,Electronics,Australia,8,455.23,Canceled,Unpaid,Upon Delivery,6,3641.84,TRUE
ORD1756,3/1/2023,3/6/2023,Beta Corp,Product_42,Machinery,Japan,16,13.93,Canceled,Paid,Net 30,5,222.88,TRUE
ORD1757,5/18/2022,5/23/2022,Alpha Supplies,Product_14,Electronics,Russia,48,280.74,Shipped,Unpaid,Net 60,5,13475.52,TRUE
ORD1758,2/13/2022,2/21/2022,Theta Tech,Product_10,Electronics,Canada,61,394.74,Delivered,Paid,Net 30,8,24079.14,FALSE
ORD1759,3/10/2023,3/18/2023,Eta Logistics,Product_47,Electronics,Canada,15,272.96,Pending,Overdue,Net 60,8,4094.4,FALSE
ORD1760,2/10/2023,2/18/2023,Delta Traders,Product_36,Machinery,Japan,65,165.33,Delivered,Paid,Net 30,8,10746.45,FALSE
ORD1761,9/9/2022,9/18/2022,Alpha Supplies,Product_34,Electronics,Germany,22,72.44,Delivered,Unpaid,Net 30,9,1593.68,FALSE
ORD1762,8/19/2022,8/25/2022,Beta Corp,Product_9,Furniture,Japan,3,444.34,Delivered,Paid,Upon Delivery,6,1333.02,TRUE
ORD1763,6/3/2023,6/11/2023,Theta Tech,Product_42,Electronics,France,54,238.03,Pending,Unpaid,Net 30,8,12853.62,FALSE
ORD1764,2/4/2024,2/8/2024,Theta Tech,Product_28,Electronics,Russia,14,439.67,Delivered,Overdue,Net 30,4,6155.38,TRUE
ORD1765,9/16/2023,9/25/2023,Beta Corp,Product_11,Office Supplies,Germany,36,295,Delivered,Overdue,Upon Delivery,9,10620,FALSE
ORD1766,10/18/2022,10/25/2022,Theta Tech,Product_14,Electronics,Australia,82,338.73,Pending,Paid,Net 60,7,27775.86,TRUE
ORD1767,4/15/2022,4/19/2022,Delta Traders,Product_39,Electronics,India,82,403.11,Canceled,Paid,Upon Delivery,4,33055.02,TRUE
ORD1768,1/12/2022,1/22/2022,Theta Tech,Product_47,Machinery,France,67,331.28,Canceled,Paid,Upon Delivery,10,22195.76,FALSE
ORD1769,6/21/2023,7/1/2023,Alpha Supplies,Product_19,Machinery,Germany,10,202.04,Shipped,Paid,Upon Delivery,10,2020.4,FALSE
ORD1770,2/1/2022,2/5/2022,Eta Logistics,Product_15,Electronics,India,49,259.25,Delivered,Paid,Net 60,4,12703.25,TRUE
ORD1771,3/28/2022,4/5/2022,Delta Traders,Product_28,Furniture,India,65,402.51,Shipped,Unpaid,Net 30,8,26163.15,FALSE
